IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30
NA20519	-0.06649739172824552	-0.02769043681058424	0.013046568423930134	-0.05054931727982118	0.030713370801821422	0.09929683588251162	0.025311449019100218	-0.05059581401648272	0.016745428222743025	-0.07279407311860572	-0.06344668858815723	-0.051830345259366944	-0.033130633646492144	0.06901915421812757	-0.005376974955836101	0.025158936756139037	-0.07569146311671962	-0.016249502700663897	0.020643859958562046	-0.019641371395432698	0.009486456854293224	0.10507298748626642	-0.0049964000487573434	0.0004034517187549852	-0.02583251927559193	0.008691205007330737	0.006714906530624	0.00915393742619311	-0.05758262232853584	0.008812890268366395
NA20520	-0.10471876769672844	0.03926262494943344	0.05100821141040739	0.029103671959463583	0.008315733945708413	-0.035429966591605994	-0.034504411185067224	0.024231338299200905	0.03196186064637549	-0.07015301057954579	-0.03012005313976739	-0.04447775735782963	0.04214370593371297	-0.10419903503645586	-0.06695903070964926	-0.029654028132857894	-0.005879164493435755	0.07105899962314062	-0.0729592859244788	-0.022941624340588787	-0.04897531559635903	-0.05838204148981299	0.012723943350883775	0.055935072523963444	0.018057125636265558	-0.039338593750629786	-0.010238299539373299	-0.0269291170801261	0.07548628902658619	-0.04114823400578782
NA20521	-0.057316500388118335	0.022116994163350733	0.052742688212158724	-0.06261791131025904	0.008299361630834768	0.027622529050295823	0.04817922455107553	0.01969628137020984	-0.013624510887333527	-0.05654508163174736	-0.03856879455170335	-0.025336306478552402	0.026008327847767746	-0.010012865224716084	0.03972098184431709	0.009919492045835716	0.01023732123840947	-0.05203509063948317	0.038125540696243077	0.0470245717821241	-0.024924857471701818	0.05395840054224411	-0.026625269655690863	-0.052214831019519355	0.029904654971639542	-0.005494841826273695	-0.02624250713895838	-0.07504292332061188	-0.01692901413608839	0.005606112884883156
NA20524	0.08017330763092811	0.010819357763162769	0.017872244277735698	0.04403890766474012	-0.022910473732333837	-0.044249576063344405	-0.015416428170896494	-0.019785584119555753	0.008887198252575904	-0.005251654279062587	0.039600989622808454	-0.07100177353766983	0.025129470096884873	0.045337665559933744	-0.04559560410897829	0.03047127098758693	-0.08425490666576606	-0.02536796632976544	-0.02785261384598145	-0.026459117351186324	0.025828075144008575	0.007108630624251592	-0.023995578290601272	-0.013297980969764835	-0.03606940435995149	-0.004630475833306672	0.06393367599930616	0.054104571171780365	0.021015992588845272	0.002518072101604648
NA20525	-0.034918580473257896	0.033006773368220624	-0.04615030165089025	-0.05626232098040521	0.0034195837613409104	0.022491271120858913	-0.011759152303389173	0.035839243935459016	0.008396375476465486	-0.03161899802912541	0.02848881407346499	-0.028313354790987014	-0.03860035771851978	-0.01320176464302154	-0.01989514459616807	0.07849991406275844	-0.05552443830730729	-0.0086366969297608	-0.024989696611744935	-0.12434142107817445	0.04119373382506441	-0.02521888332688435	-0.017277235932116643	-0.006810691240630233	0.017684871650813352	-0.026588491937053697	0.03340609445431254	0.03725120972641889	0.026368358419255347	-0.036936796582547414
NA20527	0.02584669192722394	-0.004208741843834104	0.024307687210344608	0.04786728627206894	-0.02668209624817036	0.026174034669951687	0.02365853119449328	-0.11148482870454192	-0.013715829727255428	-0.02800336632928537	0.023479715243220622	-0.083094993561644	-0.02485494023993758	0.052625553830731246	-0.04704731896588028	0.058723152901396965	-0.11737507565521603	0.028516495156159366	-0.006520897946899614	-0.02796203274779812	-0.060082839666388096	0.017908418535520984	-0.04063787962885469	-0.037259543782443574	0.028174483496329582	-0.03877968975967659	0.02919299731699828	0.03283242318650883	-0.036419783897083224	-0.006754953477900382
NA20528	0.045950539147180884	-0.023143981109540007	0.011845180245687044	0.03228143280703632	-0.06883588566872789	-0.08628290884574852	0.10196673481135897	-0.023754764321686064	-0.05907660955570346	-0.03167530202172374	-0.010125409797904517	0.01644045157739201	0.009882166775443936	0.04991844940653291	-0.053113437925550684	0.00031384831193002064	0.03184585798840887	-0.017873264023094002	-0.10637033308059779	0.07188037252985163	-0.013838201529833468	-0.08192290742913895	0.005360096784851949	-0.07487724709507682	-0.10391920777797516	-0.02407986235594038	0.013221765443336822	0.003089004134752018	-0.03766839070301081	-0.02777293894502016
NA20529	-0.0972066180473244	0.08280642446931959	0.04006468982719543	0.07101152026430169	-0.053543320772176925	-0.10784674617497597	0.07712880618716071	0.07215883447641819	0.005819070803265088	0.005106109656720164	-0.010157457422498727	-0.10622570339147615	0.003965848395266239	0.06318296030300048	-0.011300576648095926	0.04536363425004119	0.010775828844158876	0.08076536716705926	0.021001067782771637	-0.14946322199465706	0.03176569423181743	-0.04564135726251255	-0.056374363990401286	0.009543781667503146	0.0035927950237179002	-0.18496472239099787	0.08108249310020245	-0.06613666186697789	-0.0710036000499617	-0.016887872846939295
NA20530	0.03531845330806118	0.03071871333879459	-0.14166390576560076	0.08702962706140095	-0.014888660305742507	-0.025462011882647118	0.060609942902555954	-0.047869592507805106	-0.0018396776547219675	-0.011381851805661052	-0.03049051616361374	-0.24132222019280944	-0.041110721096647235	0.15251330375427008	-0.008201445159183347	0.01734135190157907	-0.04392843171928455	0.13221648749538387	-0.02724342241232151	-0.11736201895236695	0.07290251773845761	0.1518589584119053	0.01752273691631123	-0.05730727510096042	-0.11163136929233959	0.16824102645703032	0.049724322444420266	0.1005906673722298	0.10163021953053263	-0.05209427339802514
NA20531	0.051309107519041615	0.03228799689927334	0.020347814504003546	-0.10701367164381688	0.08244359079289769	0.005895194944729773	0.03655912434071256	-0.010022597782756226	-0.04621975285944252	-0.005214347240376133	-0.089185240222117	0.004240236685424363	-0.10560338856389458	-0.050032464430185206	-0.017290802336858608	-0.09998503111087158	-0.00010565695560942629	0.05452465880333139	0.0537957725881719	-0.009236676662342184	-0.02411111943588179	0.11912963615020221	0.029335370812247696	0.042528779749783925	0.02189558868071597	0.045203661794197575	-0.008082197295204705	0.10601230735215503	0.05961995149455426	-0.06839869849223759
NA20532	0.07085149089957139	0.05349104957351759	0.04196564986754871	-0.004954763243957251	-0.07429099713603776	-0.016785607924494454	0.17621570931703545	0.008848365959167654	0.006616397248989731	-0.04652545291211889	-0.07143318195829627	-0.058330324631141586	-0.03650951828269194	-0.046447068047459225	-0.009429660461755071	0.00016807294047357463	-0.07904220451718853	-0.020665104877826652	-0.12066162357975836	-0.022314645438960112	-0.10808829077848865	-0.002718599493436981	0.01604539841625034	-0.012293336113043606	-0.03990594720886609	-0.08857464054112262	-0.06267120579401493	-0.09408761941172752	-0.04535282012921596	0.03594623198705066
NA20534	-0.020226531385244995	-0.03146109936281331	0.007468190495257887	0.0010066786399913381	0.0207909238434963	-0.0558914019941451	0.068007999792117	-0.06056047212921942	-0.05653328443669207	-0.06843416321879331	-0.020199744311448147	-0.026998774296147648	-0.028633833090763207	0.023129028517648732	-0.05559684298680755	-0.07258821849025941	-0.07686952413361474	-0.002022288760662428	-0.030467692569145135	-0.05599931594233702	-0.040333433602551684	-0.07775228620455327	0.056223956728101245	-0.036540528312436316	-0.016929426047817785	-0.0400069937651108	0.10463820305787294	0.04367512000964281	-0.026620031457854527	-0.020658548650262627
NA20535	0.0033801147402092177	0.01369447533142008	0.053177558685496146	-0.009020098673599623	-0.07020740279353471	-0.036245830874711914	0.033905156284810424	-0.035341948933827506	0.006710158353559932	0.012363007738512293	0.025229223399367975	-0.07320354994477879	0.01800481305387779	-0.0464905935601163	-0.004351666410330574	0.045311378116576546	-0.012952561891860075	0.058988556487443375	-0.045426556802799306	-0.0954868179154226	0.012274818892567173	0.0034225846933754146	-0.0216999997772422	0.053065881707065485	0.04568660964847944	-0.06046192945798954	-0.03423175254647961	-0.030791008437196246	0.06289929863064254	0.01179267787316471
NA20536	0.04517303878085193	-0.012715797898044816	0.03278382427626185	-0.0857778963865561	-0.005964787356349368	0.04847727870907076	-0.0010618424227217408	0.024920784883453454	0.022102988877902647	-0.08227526439608401	0.01076718339352899	-0.03624345777337671	0.03635764888236788	0.02380550029146304	0.01947761116814965	-0.04633972262558932	-0.06350716757137367	-0.030128878629810382	-0.00600548781864268	-0.011786432698216774	-0.007589072268135865	0.011175630598708021	-0.0061432777845084816	0.0072817145674055886	0.01909611660482549	0.0005944524332081313	0.060164339747716955	0.051718615593170154	0.08896827961324735	0.004717594725217537
NA20537	0.08546279723842952	0.09291264498014419	0.036620652205834325	0.017602044667293076	-0.04140591937266752	-0.0009148630800552073	0.023519208908907383	0.01057160205013016	0.03495156442639416	-0.053696904729828715	-0.024971576161216927	-0.043857177731189995	0.01713314157501333	0.02130317825565967	0.06257792385501536	-0.011826431100302466	-0.03439915505563771	0.008222393723363088	-0.02243520883312348	0.006684242046868313	-0.01948808656150383	0.02458101829561682	-0.06575731039783017	0.021799326264513332	-0.029336649293008513	-0.027324010008816464	0.028430711340080253	-0.002255547138921392	-0.09143819100693862	-0.005523382594754643
NA20538	0.10253915785523787	0.04252051656086856	0.014452883590168794	0.04478389779933997	-0.04927332601955834	-0.026343659111551773	-0.0013741003453305689	0.0470321324566824	0.05612992322180002	-0.0749934281429336	-0.012349016650836398	-0.07137382640902094	0.05573920789502826	-0.031014148924926172	-0.014277327180906813	-0.07439988273921821	-0.11895858972282532	-0.0038674369655328374	-0.02198339606678339	0.04255385502613647	0.030247171136925165	0.015915544684195263	-0.075325506132029	-0.029077805293117077	-0.07775501398525798	0.008434750524040531	0.0085384352800316	0.02525536016420911	-0.0030335357771845966	-0.007703473346839643
NA20539	-0.072376395509323	0.10762828740617483	-0.0192895424960108	-0.0548423457372599	0.060229474263757195	0.0409709530193714	0.037002463352291536	0.021505163634673124	-0.04917778177344738	-0.014077652848576823	-0.043808004527097655	0.0025405175158907923	-0.00412062130543912	-0.031199032652283548	-0.04090504219308068	0.04567509524640756	0.011031056501051063	-0.03004030103287913	-0.02184993863929748	-0.05152124652458727	0.06442469874860544	-0.0010139068103760447	-0.03713356672219967	0.012908580057571367	-0.012683492757012155	0.07200073601010448	-0.013236145369011933	-0.01078230535858024	-0.0715623584014159	-0.006901807147398475
NA20540	-0.062283392001802315	0.03733336434869336	-0.0778980562106766	-0.027041909756572172	-0.02910742408206193	0.03864889847526451	0.012110010232508534	0.028599655276998974	0.03396399596531487	0.015382985801978149	0.014593648885761453	-0.0594382033302093	-0.04515776804931015	-0.023858803956910993	-0.04165999730785571	-0.03609509652416316	0.014237537041399776	-0.06854734549349542	-0.06440946421169814	-0.07852658604986845	-0.013833220840488138	0.07136044135373616	-0.06858586822016478	0.037323851635333395	0.05330422978514309	-0.04508284079490151	0.012045042062581536	0.035737979485202374	0.02560343906747093	-0.0476041440089222
NA20541	0.021408011206265783	-0.08875660051584394	0.021332301503853627	-0.02598316295290247	-0.0651927025952455	-0.06242079460820617	0.06866877304493071	0.09497673033779927	0.01017391978457065	-0.056987571146173255	0.12129589766954267	-0.011744041422202055	-0.03308827406061758	0.03154667729207886	-0.0790129995050335	-0.04808875558702225	-0.005858210955699749	-0.010524262026937518	0.023794980195029385	0.1334704518833859	-0.0769493506523333	-0.06406495478136259	-0.006922770629937438	-0.07014833028868155	-0.12169276979485408	-0.008109246135597006	-0.02754920984713443	0.049847389734727465	-0.06578014281002276	-0.01366237144984199
NA20542	-0.06632463019229419	0.04147622539128183	-0.05542658652777593	0.008175140124182852	0.05387428612124966	-0.023714796349744542	-0.0343690970389372	0.12508401636496416	-0.016375674655410573	-0.055580885080466824	-0.08381227364967664	0.0030453840374360603	0.10159990846869305	0.04281296412598946	0.08500549660955475	0.0841757052559616	0.04636628532343626	0.066765394413599	-0.0030630675136813588	-0.025004523601112463	0.030993403184418157	0.023791660394384153	-0.10822638389997727	-0.04461867017743231	-0.046630537023069824	-0.012708356987501074	-0.028690715549413784	-0.008832179793990095	0.1915471707664202	-0.08536564596062653
NA20543	-0.06792011812703584	0.04703292634927327	0.011394315038225574	0.038854784071715415	0.019048956099606537	-0.014431543656924598	0.020265387391878713	-0.052573186574387296	0.02365454878673288	0.020540826847691814	0.019232816537250643	-0.02466251088986528	0.0312121701496789	0.045431963907576325	-0.10073709231536362	0.05143621086943484	-0.023522026104179358	-0.017709053363084114	-0.07535287946066441	-0.03295177199804141	0.0003284182863755882	0.06594752653686578	-0.05951546434232427	-0.04498902912422196	0.005236795106172223	0.006878471282564615	0.0490862316733398	0.014523138632727238	0.01854879535507845	0.031784561651016785
NA20544	-0.03915268621624833	0.06595413223505232	0.02139813923059019	-0.04151102380087428	0.04919214304122124	-0.04040414869457339	0.006016833644198528	0.07785413690812625	-0.0731067538576322	0.01711669033439951	0.055568730137487095	-0.03330340219414408	0.04181201992633856	-0.035193858815395496	-0.05238598348820661	0.030395207341174648	0.0024753372208725023	0.022902016200641206	0.059335079106038385	0.000544050456185653	0.013224044470321487	-0.006047183207566926	0.02014084496136191	0.00801064728382081	-0.0739776734670281	0.044478192074109094	0.008174145307129812	0.02622070889719816	0.01922970364974532	-0.017999961702079705
NA20581	-0.032477828233371774	-0.04665112653050103	0.04571166871972743	-0.06148561284480862	0.07270736382888136	-0.007961655411373034	0.01769210169218598	0.03889849455205925	-0.01524735865852882	-0.0866140208971522	-0.0646099776959535	-0.09510063010522073	0.06858753984765453	-0.056118284925396875	0.007140035235892227	-0.037860338789543375	0.04056341927300928	0.0018613810264357146	0.001936505337213255	-0.009377538270911279	-0.07363387976589358	0.012846783256588782	-0.032057401627610706	-0.06022926064934226	-0.007389509212988435	-0.03619658687994263	0.009124251459181786	0.0020003185322653187	-0.029913127512181878	0.05016490897031143
NA20582	-0.03840118426240216	0.05453499501581026	-0.022300580856770336	-0.022175781756711078	0.059644606167842014	-0.05086986688997098	-0.09106514754109392	0.051787350006940375	-0.05842091340906073	0.00520120065328368	0.008886712527667213	-0.011185094980629176	-0.033932187651938096	-0.010844956538471905	-0.017725653229798726	0.08457214666822388	-0.010147828634669611	0.02922264765537853	-0.05164948563836806	0.038222821902820774	-0.06471037919459711	0.06031083053259033	0.009258925493630884	-0.004666780767748553	0.05337905115901836	0.05531733189773258	0.03036837794222008	0.004548960591126954	0.0076504270589940904	-0.025618269923025207
NA20585	0.07698267515795182	0.06719934967045642	0.027905835696699854	0.045554224621973775	0.05087034785013335	0.07048523158917328	0.0394515054889526	0.04497823324042215	0.027654410560539373	-0.08584640414520858	-0.13642679208850098	-0.043921785473753444	0.09172517002538368	0.13232897477144606	0.07855629494787832	-0.06367060812088993	-0.07469541027913854	0.02114048463803472	-0.10984859812537959	0.011626144129599749	0.04485454494728748	-0.06659084663142043	-0.0017374569035218442	0.05714361076481137	0.019142491736549784	0.14260739645480525	0.01900031541511751	0.13523401236296634	-0.06792908176648693	-0.045808276112684634
NA20586	-0.008275300753607145	0.0687559786435231	0.08067189388535688	0.08379783148422758	0.029140623431335947	0.018662877518839507	-0.04229771667257639	0.018565851724445363	-0.018638781974352744	-0.08456616596659365	0.011092100848518641	-0.013451050282002698	0.038899795318055846	0.12305415534107274	-0.016657120541626998	0.016008107098226036	0.03434876860250152	-0.008146588291497808	0.040308493501739664	-0.01401118434056808	0.003465130933376444	-0.01811953087622767	0.00785271735480068	-0.06131085422613165	-0.10664665137035129	0.07671312605444028	-0.018077234651895594	0.01897218049674107	0.07484829719107328	-0.018103162056301036
NA20588	0.05904557195895737	0.017199600748165678	-0.14355023122095228	0.02463149925943181	-0.061304364613752674	0.016074356670999126	0.1005365143015197	0.044592459993377596	-0.08267921465707512	-0.060221050828347736	-0.02523330883437088	-0.07895818747684168	-0.00044446336556214634	-0.047524734146112205	-0.008478160497387068	-0.05670892528812552	0.0032234457301083632	0.03901262609542618	0.05003021169285582	0.1408105886103542	-0.05716388158187923	-0.011372979718135775	0.00462401709761158	-0.03479414230040571	0.019998995719749925	-0.002485694908585509	0.12934025308402392	0.04522393608606859	0.05625445022769162	0.048347142152558885
NA20589	-0.025399795821741872	-0.08116878421970816	0.003857265977485389	-0.017530131027021705	0.004935680113932624	-0.05406569239084424	-0.0018227865719567943	0.05905937035420231	0.017430199314896144	-0.05896736124593181	0.036392767570027365	-0.06578102711210716	0.019269060194016554	0.01420502239228706	-0.03555041825552413	-0.033934572249859365	-0.029931637318828128	-0.05967611285351689	-0.009192134922524945	0.04599037711258761	0.06038278922243695	-0.007366585199068843	-0.029733473428055678	-0.009544127335203153	-0.03418425187813735	0.019438819778015513	0.04526597915124561	0.029448995422876906	-0.008711563152509283	-0.021293614034115754
NA20752	0.05173244686385089	0.07180995429841666	0.02796971641086487	-0.01457976332799355	0.09161045024322284	-0.07447855839804028	0.00026208313254435167	0.033932996824898885	-0.07767881877435574	-0.013926566262261398	-0.024925379906142395	-0.008163309013996386	0.023290248114321673	-0.014906815028161964	-0.004377039057447693	0.0694985277135694	0.02204258577377833	-0.05637478943052508	0.00574807393604675	0.02166446234173866	-0.014922439733205173	0.0128794674589871	0.022364908809777935	0.006040183834047056	0.059613768326298784	0.023136198208753594	0.03695722073243821	0.06869985735484463	0.034433339625835696	0.03309783020331045
NA20754	0.06919366419289258	0.005783763462954741	0.042776238121890825	-0.0703600190249138	0.0581159176370317	-0.04578462626532102	-0.05772133004546057	0.0372884975469172	-0.027312591544944795	0.049240454602802096	0.029725491289377532	-0.04558088441199185	-0.02297912446076174	0.000985677019426903	0.013432520294255531	-0.08184116526589694	-0.0032890538698981593	0.03946400314350064	-0.10446186215726391	0.018556480351156323	0.011418991053102016	-0.06823776571432612	0.0010486815753699176	0.020071033444302395	-0.005438402384262296	0.021863277256816478	0.03864459461874842	-0.06161569109336878	-0.011346673952792891	-0.014110955226353895
NA20756	0.04167495728674123	0.031058041462829405	0.0015317926003737628	0.0802245600896406	0.0852481881105758	-0.06890231319752546	-0.01821562807853993	0.018020842969811813	0.001890782117795745	-0.05617353427643457	0.04997441958042817	0.018007057846510403	-0.005408146461974879	-0.009512163634780219	0.042344840305146916	0.1140394162753722	0.02326692300536971	0.002108655417151538	-0.005402077645491897	0.06357620738637446	-0.08656927846039118	0.07164533968440928	-0.030174381380228953	0.008207301304781228	0.007990021146174087	0.061781552933166124	-0.023520789324849585	0.013130624773482098	-0.04194158748338929	-0.03256417234908631
NA20757	-0.06326529739046285	0.011337159439356459	0.04169407447400903	-0.053077599628023185	0.029418333540208636	-0.039291214723066153	-0.04782977139110104	0.06000732542634786	0.03844329885559704	-0.09755075210472136	0.012172334406373692	-0.058331605683205494	-0.05573088826261588	0.023800521123544322	-0.04032645302436722	-0.01652999706105667	0.010323831180533252	-0.050259370094955506	0.043267175111332365	-0.02321248970981423	-0.001342630071656888	0.006769294470619931	0.005404368993785578	0.014566448755566612	-0.010741010505220455	0.013701888331578399	0.029052674605556265	0.004852794218439225	-0.013015218624998092	0.001352319801404149
NA20758	-0.025504883916328464	0.05106602036809896	0.08123475810814347	0.031043794730880845	-0.01680502698733744	-0.006169319426524253	-0.027942323705806904	-0.026047014467940048	-0.04071120340270696	-0.03496553676083519	0.0013059526803161057	-0.10678468399834651	-0.07308218159078882	0.05068296959111848	0.0070247315761087495	0.09960236599103973	0.024521526048023757	0.03454005313492911	-0.013671415225788958	-0.07797255795048882	-0.0727067905743832	-0.06260970070029591	-0.011364080969692866	-0.045578594166833686	0.0297362791530753	-0.051528470490440875	0.008580794884782153	-0.08234735255673141	0.029357455869053535	-0.062164420943230644
NA20759	0.04249020460217177	0.045845295008554686	0.03469537542724791	-0.07620825965348728	-0.0586488890541139	0.020343080293389323	0.02611013904973945	0.019237605424771383	-0.08775879462024631	0.031550184988420917	-0.01868918734507404	0.08631556312892148	-0.02208775530179056	0.06649346403724116	-0.05850127282589872	-0.04709487953730444	-0.008888564056354924	-0.0034691149779707796	-0.07250741889533052	0.0467381952875933	-0.04442306729832822	0.033147514731599256	0.005731018278252453	-0.010522003084194684	-0.0048129077034190365	-0.00394844623361271	-0.11731041966215247	-0.052975307354628506	0.0006485655548354209	0.004162391007371372
NA20760	0.05912766079006094	0.05742326524640494	-0.020462605879687745	0.05182432069839159	-0.06875432855745749	0.02404792884698392	-0.008737578786508014	-0.0035324052240455622	0.025427860839704063	-0.03144924700882501	-0.05922065668905492	0.08110730750192872	0.0543609191061675	0.03790192127178295	-0.0054887922662872094	-0.05129120749976287	-0.03896913936575687	-0.02666615378676836	0.057595341972369	0.09705814777219512	-0.1512270129379022	0.023124650064039333	-0.029555333389732107	0.02736366607520306	0.0067173220113417075	-0.04539250726448365	-0.01037580554185924	-0.058310184521916095	-0.03354891562763462	-0.013611007807872935
NA20761	-0.057923194123945206	-0.05075061233921103	-0.1073069915489565	-0.008943029283775545	-0.024963166356626102	-0.013233762321500996	-0.07847350111718826	0.03967808912830622	0.021778676361201305	-0.08549653007766844	-0.054538350882391604	-0.0012465720467167225	0.08608024357537043	0.07088397956609728	0.07569573603413093	0.026094377112278456	-0.06290017521394155	0.01317611826546688	0.03789110935476081	-0.11830860534690062	-0.1849607584978457	-0.03520150043747312	-0.039546721308556215	-0.06199948403020411	0.10017042087918873	-0.006529398443778383	-0.03506846622567474	-0.010149250428881299	0.05407307501504801	-0.03412324908658228
NA20765	0.04312945893035771	-0.021187978222202242	0.040130205730178746	0.015104196089306332	-0.03089219031283532	0.06455479288197896	0.0607479598649065	-0.08503527466719199	-0.06559681350879591	-0.06785809362104851	-0.01636236392920363	-0.01891681953609905	0.01578169422179626	0.08706302014911485	-0.019078878702252843	-0.010593732462726562	0.023070938728030732	0.012788148520646995	0.0014620336352421878	0.004382977288209777	-0.09496576033175635	-0.061198424272628435	0.039791351369450965	-0.02411666257663004	-0.00016165892650793576	0.00981993077923695	-0.010366304809748582	0.021683476419462364	-0.024396107825919056	-0.07339419660616094
NA20766	0.029414188111122373	-0.07040325950006522	0.051157291926974865	-0.09286257694432505	0.005115124660236171	0.02993524837272663	0.03936525817651954	0.0242929233407588	0.07908068824582447	-0.12061770424794467	-0.01815582744813409	0.0982946190800372	-0.1475035432202535	0.045279187896005914	-0.09984698980380455	-0.03697298756704504	0.07382280297709157	0.02359148318999582	-0.00290933864988002	-0.06909448990712722	-0.08444488043919161	0.12352155420986287	0.020802076999895863	0.058689584746713236	-0.027235367222285565	0.09066957629472744	-0.09392975350421214	0.03974017529887308	0.14295636414241253	-0.0058079462999517245
NA20768	0.04051823462532413	-0.022138959401388884	-0.06408456383173398	-0.0037381403600950085	0.05856917741495872	-0.03764494633158486	0.005334319803440763	0.05350916254494767	-0.0887196284669258	-0.02637383924322005	0.027846583760525716	-0.00031379085090607573	0.10026137445149161	0.015023978625751461	-0.009969748756886632	0.07991801076445658	0.02792524971386435	0.05128817292063856	-0.0393286620370901	-0.0013045017394778444	-0.028929519738969945	0.02286281362976951	0.010680042218417889	-0.02546828252105372	0.0619325551379845	-0.00968016514039027	0.04675114937643942	0.01466825433990301	0.006998379048213085	-0.013168975200193271
NA20769	-0.012047506781037517	-0.03775466385679669	0.038147723840357424	-0.031164127206968442	-0.015894227788099843	-0.02225056133112686	0.03563399650867338	0.009748036673359708	-0.08050865390185433	-0.010946899634231172	0.02075377568051659	-0.06280319125353931	0.07558942475995521	-0.024599176934758757	-0.005397164940500839	-0.07839993931344795	0.015911952075788	-0.0025942481805861922	0.044949240707528544	0.015885371137160497	-0.005777436228446384	0.02627437347731426	-0.01595778815227214	0.07284296132694348	-0.01828534165877734	-0.003355865069700892	0.02819765040431531	-0.008250388706546933	-0.051974852506182154	-0.05824778735511002
NA20770	-0.029323502652598348	0.002969409857676479	0.020969353639566073	-0.025344210982623842	-0.030470917204728134	-0.08680574166850406	0.10646757619119693	0.05156845164811011	-0.04844728853743389	-0.008708915218903912	-0.02024786258725624	-0.029670882198680585	0.09399714577457495	-0.030716041462885053	-0.08357551678826944	-0.01944295440693722	0.0004819248737384489	0.0627140050898364	-0.08249336558766641	0.06285471547623514	0.034797658422400575	-0.05277389474656979	-0.05119129030356451	-0.0035684522463045876	-0.03365605667562881	-0.06650816717624171	-0.08882523871255764	0.02349214983524824	0.045626631091052645	-0.04651585258069915
NA20771	-0.004674663123061453	0.0032833280362427764	0.005971095430637809	0.034828577250004315	-0.01617916051334872	-0.016991487017206777	0.005539629466136488	-0.07714376789343096	0.03492460545706901	0.04089732080378196	0.043683539953967475	-0.05340195782191182	0.0034535603797493397	0.03779032151368571	-0.060197198285548426	0.033059834693668265	-0.039069622187830486	0.005211132460830492	-0.04643948123371209	-0.06396470731173699	0.003719737988411705	0.016507932668199513	-0.025558522947798992	-0.005882620756570313	0.02300241908017236	-0.03135165644227557	0.0885785997766308	-0.058848230945541403	-0.014300859006022295	-0.019789936911158056
NA20772	-0.07820304419317585	0.09923149986729449	-0.10981512502124367	0.062462069732193724	-0.08768971449939718	-8.559930734766548e-05	0.15420137385615443	-0.015365435000010157	0.04568192800922533	0.06848610599925428	-0.011344974875469357	-0.1008946580973044	-0.05321849296544468	0.10267148861214895	0.030644010560420404	-0.1203622156257298	0.0992644573703672	-0.06996324944084747	-0.040523970887770905	0.05648295049559296	0.18582012796905537	0.030530601798020758	-0.007494518404437307	0.16012164480422314	0.07850555058119076	-0.04693294851248968	0.03145546803177438	0.031032303862489348	0.10809280263698245	-0.12807213507649956
NA20773	-0.05568857748771441	-0.01321751258152964	-0.020003477874568548	-0.002919903896999064	0.059232594871737695	-0.057765829779035	-0.05503770488477546	0.009156409510628601	-0.07427007793631428	0.007384674289242641	0.009287608458062598	0.0012104576409274052	0.08219059010425754	-0.05175261964295888	-0.013918820516108118	0.06557977948343595	-0.012246113551172522	0.03271562181348604	-0.040497506839755754	-0.04217782111272518	-0.011693422440931387	0.03144166871488836	-0.0007365001904729492	0.06058055326323279	-0.010927330029676328	0.025684382747492997	-0.029284894998356997	0.03479769510827037	0.0364857597320161	-0.02002110732712843
NA20774	-0.01425467543137947	0.002185512512501281	0.00657513718953007	-0.04182248150496322	-0.04889291737810479	0.050335903671487645	-0.01876501624866672	0.0054825210497402395	-0.006035465136851283	-0.03878560938260423	-0.028979683851966306	-0.047847896911663426	0.032755315515338966	-0.00682852469827985	-0.028308084535800134	0.0248916823406401	-0.08070919876067123	-0.008410508637314584	-0.01768058986539625	-0.07067130733685399	-0.04695594946123731	-0.011320638608980364	-0.0038546233482860993	-0.07248026179908497	0.0138328534185783	0.04177904728448855	0.017561126359078614	-0.007557140943142902	-0.007499893757498162	-0.06884825144815652
NA20778	0.029911558263175705	0.09676906739246893	-0.04983010946886893	-0.007098114136453301	0.03124898107320667	0.12229365378366384	-0.07758131291862452	0.05787906841139383	0.07013545719162723	0.06123507641198765	0.024695050201476894	0.009538395700303818	0.06494884167756398	-0.059788211606144524	-0.11555856315876671	-0.14868640242260336	-0.020369054618076924	0.03196331800034004	-0.08219988428143443	-0.045111925838246233	-0.08131947315459882	0.0011033841401186283	-0.0983096349767576	-0.04046921943076946	-0.06452351511441291	-0.027341469006537267	0.005939007079909093	0.003417433556517545	0.0584874839547855	-0.0652261722429371
NA20783	-0.02666402373524335	-0.007514961273269369	-0.011191609392708605	-0.015100137629915397	0.0996594337339277	-0.07722205891245036	-0.07835563494228909	0.007103494416335103	0.008272942621184193	0.15024451852326615	-0.1344497099976582	-0.006687633369668112	-0.03663899675545835	0.04744787473789979	-0.04739296339762377	0.019891796978339458	0.030849312980465216	0.03651920953637363	-0.1013725590674667	0.08842904501547597	-0.05032796438862629	-0.037765248776891434	-0.044166479151713164	-0.11003843294148676	-0.05389172192699847	-0.046293626594742406	-0.06805754636448469	0.0813521011647779	0.123170891626732	0.005187864742563081
